timestamp,sweep_type,sweep_value,SNR_dB,B_hz,K_s,M,N_RF,N,d,r_RD_m,N_MC,method,input_type,RMSE_theta_deg,RMSE_r_m,NMSE_r_dB,fail_rate_pct,runtime_s,clkl_avg_iters,clkl_conv_pct,crb_theta_deg,crb_r_m,notes
2026-05-28 20:58:07,snr,7.5,7.5,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.81573,1.27842,-6.96495,29.5,0.0836952,,,,,
2026-05-28 20:58:07,snr,7.5,7.5,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 20:58:07,snr,7.5,7.5,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.13284,0.0231133,-41.8212,0,0.783888,78.5333,74.3333,0.00610962,0.0266679,
2026-05-28 20:58:07,snr,7.5,7.5,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.197031,0.2643,-20.6564,1.5,0.0121508,,,,,
2026-05-28 21:00:40,snr,10,10,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.14799,0.019158,-43.4514,0,0.59831,,,,,
2026-05-28 21:00:40,snr,10,10,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.59538,1.25992,-7.09156,29,0.0837214,,,,,
2026-05-28 21:00:40,snr,10,10,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:00:40,snr,10,10,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.132878,0.0198205,-43.1561,0,0.794196,82.15,73,0.00456153,0.0199092,
2026-05-28 21:00:40,snr,10,10,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.195991,0.264217,-20.6592,1.5,0.0121072,,,,,
2026-05-28 21:03:30,snr,12.5,12.5,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.14799,0.0173639,-44.3054,0,0.601148,,,,,
2026-05-28 21:03:30,snr,12.5,12.5,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.45715,1.24979,-7.16165,28.5,0.0885121,,,,,
2026-05-28 21:03:30,snr,12.5,12.5,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:03:30,snr,12.5,12.5,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.131952,0.0180649,-43.9617,0,0.958696,99.055,66,0.00341221,0.0148922,
2026-05-28 21:03:30,snr,12.5,12.5,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.196133,0.263388,-20.6865,1.5,0.0127713,,,,,
2026-05-28 21:06:27,snr,15,15,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.14799,0.0161887,-44.9142,0,0.603446,,,,,
2026-05-28 21:06:27,snr,15,15,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.34318,1.24498,-7.19518,28.3333,0.0941606,,,,,
2026-05-28 21:06:27,snr,15,15,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:06:27,snr,15,15,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.131703,0.0169383,-44.521,0,1.03069,102.173,67.5,0.00255523,0.0111517,
2026-05-28 21:06:27,snr,15,15,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.196133,0.263388,-20.6865,1.5,0.0133516,,,,,
2026-05-28 21:09:26,snr,17.5,17.5,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.14799,0.0154616,-45.3133,0,0.603473,,,,,
2026-05-28 21:09:26,snr,17.5,17.5,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.34316,1.24439,-7.19928,28.3333,0.0937536,,,,,
2026-05-28 21:09:26,snr,17.5,17.5,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:09:26,snr,17.5,17.5,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.131549,0.0167911,-44.5968,0,1.03194,101.977,68.1667,0.00191465,0.00835594,
2026-05-28 21:09:26,snr,17.5,17.5,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.196177,0.263482,-20.6834,1.5,0.0133335,,,,,
2026-05-28 21:12:21,snr,20,20,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.148221,0.0152317,-45.4434,0,0.602583,,,,,
2026-05-28 21:12:21,snr,20,20,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.07168,1.24359,-7.20483,28.3333,0.0938923,,,,,
2026-05-28 21:12:21,snr,20,20,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:12:21,snr,20,20,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.132788,0.116591,-27.7651,0.166667,0.997943,96.3983,72.3333,0.00143515,0.00626325,
2026-05-28 21:12:21,snr,20,20,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.196179,0.26334,-20.6881,1.5,0.013342,,,,,
2026-05-28 21:15:14,snr,22.5,22.5,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.148221,0.0150539,-45.5454,0,0.604884,,,,,
2026-05-28 21:15:14,snr,22.5,22.5,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.07168,1.24359,-7.20483,28.3333,0.0936367,,,,,
2026-05-28 21:15:14,snr,22.5,22.5,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:15:14,snr,22.5,22.5,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.131747,0.245119,-21.3108,0.166667,0.967033,88.4917,73.8333,0.00107594,0.00469558,
2026-05-28 21:15:14,snr,22.5,22.5,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.195971,0.263013,-20.6989,1.5,0.0133005,,,,,
2026-05-28 21:18:01,snr,25,25,4e+08,16,64,8,64,1,21.2625,600,WB-BPD,X_full,0.148221,0.0148685,-45.6531,0,0.606882,,,,,
2026-05-28 21:18:01,snr,25,25,4e+08,16,64,8,64,1,21.2625,600,WB-P-SOMP,R_hat_cell,4.07163,1.24359,-7.20483,28.3333,0.0935122,,,,,
2026-05-28 21:18:01,snr,25,25,4e+08,16,64,8,64,1,21.2625,600,WB-BF-SOMP (N/A),N/A,,,,,,,,,,
2026-05-28 21:18:01,snr,25,25,4e+08,16,64,8,64,1,21.2625,600,WB-CL-KL,R_hat_cell,0.133652,0.0991833,-29.1696,0.166667,0.924404,80.26,78.6667,0.000806731,0.00352069,
2026-05-28 21:18:01,snr,25,25,4e+08,16,64,8,64,1,21.2625,600,WB-DL-OMP,X_full,0.19592,0.262848,-20.7043,1.5,0.013268,,,,,
